"uid","scenario_id","t","routed_agent","route_reason","route_forced","route_invalid","routing_hit","is_decision_maker","valid_actions","executed_action","fact_id","invalid_reason","agent_response","agent_raw","insight","revealed_after"
"8","critical_hospital_transfer","1","A4","","0","0","1","0","free|reveal","reveal","PF3","","The northern mountain pass to Hospital A has been cleared and is confirmed safe for ambulance travel as of an hour ago.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""The northern mountain pass to Hospital A has been cleared and is confirmed safe for ambulance travel as of an hour ago.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF2], justification_fact_ids: [PF2]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which hospital has the safest route and the most reliable ICU.","PF2|PF3"
"8","critical_hospital_transfer","2","A5","","0","0","1","0","free|reveal","reveal","PF4","","Hospital B's emergency shift doctor is currently handling a multi-patient accident, and the hospital is temporarily out of critical care beds.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Hospital B's emergency shift doctor is currently handling a multi-patient accident, and the hospital is temporarily out of critical care beds.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF2], justification_fact_ids: [PF2]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which hospital has the safest route and the most reliable ICU.","PF2|PF3|PF4"
"8","critical_hospital_transfer","3","A2","","0","0","1","0","free|reveal","reveal","PF1","","Hospital C's recent ICU upgrade is incomplete; the oxygen supply system failed last night, and they have posted an urgent request for repairs—no critical care available until fixed.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Hospital C's recent ICU upgrade is incomplete; the oxygen supply system failed last night, and they have posted an urgent request for repairs—no critical care available until fixed.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1, PF2, PF3, PF4], justification_fact_ids: [PF2]. STILL OPEN: answer. What is the safest route to each hospital? NEXT: Determine which hospital has the safest route and the most reliable ICU.","PF1|PF2|PF3|PF4"
"8","critical_hospital_transfer","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Hospital A"", ""credited_facts"": [""S1"", ""S2"", ""S3"", ""PF1"", ""PF2"", ""PF3"", ""PF4""], ""justification_fact_ids"": [""PF2"", ""PF4"", ""PF3""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Hospital A"", ""credited_facts"": [""S1"", ""S2"", ""S3"", ""PF1"", ""PF2"", ""PF3"", ""PF4""], ""justification_fact_ids"": [""PF2"", ""PF4"", ""PF3""]}}}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1, PF2, PF3, PF4], justification_fact_ids: [PF2]. STILL OPEN: answer. What is the safest route to each hospital? NEXT: Determine which hospital has the safest route and the most reliable ICU.","PF1|PF2|PF3|PF4"
"9","emergency_supply_drop","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","PF3: Elevated service roads leading to the temporary shelters at Warehouse C have just been confirmed as open by emergency agencies.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""PF3: Elevated service roads leading to the temporary shelters at Warehouse C have just been confirmed as open by emergency agencies.""}","SETTLED VALUES: answer: Warehouse B. credited_facts: [S1, S3]. STILL OPEN: answer. What is the current status of the chemical plant near Warehouse B? NEXT: Confirm the chemical plant's safety and access road condition.","PF3"
"9","emergency_supply_drop","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","Helicopter pilots report that standing water and large debris are still blocking the main approach to Warehouse A, making landing physically possible but resupply distribution impossible.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Helicopter pilots report that standing water and large debris are still blocking the main approach to Warehouse A, making landing physically possible but resupply distribution impossible.""}","SETTLED VALUES: answer: Warehouse B. credited_facts: [S1, S3]. STILL OPEN: answer. What is the current status of the chemical plant near Warehouse B? NEXT: Confirm the chemical plant's safety and access road condition.","PF2|PF3"
"9","emergency_supply_drop","2","A2","","0","0","1","0","free|reveal","reveal","PF1","","The bridge near Warehouse A has completely collapsed in the flooding, making it impossible for trucks to move supplies out from there.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The bridge near Warehouse A has completely collapsed in the flooding, making it impossible for trucks to move supplies out from there.""}","SETTLED VALUES: answer: Warehouse B. credited_facts: [S1, S3]. STILL OPEN: answer. What is the current status of the chemical plant near Warehouse B? NEXT: Confirm the chemical plant's safety and access road condition.","PF1|PF2|PF3"
"9","emergency_supply_drop","3","A5","","0","0","1","0","free|reveal","reveal","PF4","","Warehouse B has had minor chemical leaks in the past, and after the flood, sensors are detecting rising levels of noxious gases, which pose a risk of poisoning for those unloading the plane.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Warehouse B has had minor chemical leaks in the past, and after the flood, sensors are detecting rising levels of noxious gases, which pose a risk of poisoning for those unloading the plane.""}","SETTLED VALUES: answer: Warehouse B. credited_facts: [S1, S3]. STILL OPEN: answer. What is the current status of the chemical plant near Warehouse B? NEXT: Confirm the chemical plant's safety and access road condition.","PF1|PF2|PF3|PF4"
"9","emergency_supply_drop","4","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Warehouse B"", ""credited_facts"": [""S1"", ""S3"", ""PF4""], ""justification_fact_ids"": [""S1"", ""S3"", ""PF4""]}}","SETTLED VALUES: answer: Warehouse B. credited_facts: [S1, S3]. STILL OPEN: answer. What is the current status of the chemical plant near Warehouse B? NEXT: Confirm the chemical plant's safety and access road condition.","PF1|PF2|PF3|PF4"
"9","emergency_supply_drop","5","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Warehouse B""}, ""credited_facts"": [""S1"", ""S3"", ""PF4""], ""justification_fact_ids"": [""S1"", ""S3"", ""PF4""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Warehouse B""}, ""credited_facts"": [""S1"", ""S3"", ""PF4""], ""justification_fact_ids"": [""S1"", ""S3"", ""PF4""]}}","SETTLED VALUES: answer: Warehouse B. credited_facts: [S1, S3]. STILL OPEN: answer. What is the current status of the chemical plant near Warehouse B? NEXT: Confirm the chemical plant's safety and access road condition.","PF1|PF2|PF3|PF4"
"10","emergency_conference_relocation","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","The Community Center basement has had a chemical leak that was just discovered today; the evacuation was for this, and it's only safe for short visits, not day-long events.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""The Community Center basement has had a chemical leak that was just discovered today; the evacuation was for this, and it's only safe for short visits, not day-long events.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [], justification_fact_ids: []. STILL OPEN: answer: What is the safest venue for all attendees? NEXT: Confirm power availability and restroom functionality at School Gym.","PF3"
"10","emergency_conference_relocation","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","The School Gym's restrooms are being restored right now. The on-site janitor confirms that at least two working restrooms (with ventilation and water) will be available within an hour.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""The School Gym's restrooms are being restored right now. The on-site janitor confirms that at least two working restrooms (with ventilation and water) will be available within an hour.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [], justification_fact_ids: []. STILL OPEN: answer: What is the safest venue for all attendees? NEXT: Confirm power availability and restroom functionality at School Gym.","PF2|PF3"
"10","emergency_conference_relocation","2","A2","","0","0","1","0","free|reveal","reveal","PF1","","The City Library's backup generator only has enough fuel for 2 hours and cannot be refueled due to a citywide gasoline shortage.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The City Library's backup generator only has enough fuel for 2 hours and cannot be refueled due to a citywide gasoline shortage.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [], justification_fact_ids: []. STILL OPEN: answer: What is the safest venue for all attendees? NEXT: Confirm power availability and restroom functionality at School Gym.","PF1|PF2|PF3"
"10","emergency_conference_relocation","3","A5","","0","0","1","0","free|reveal","reveal","PF4","","The main conference hall at College Hall flooded this morning and is closed for at least a week, so it's not available.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""The main conference hall at College Hall flooded this morning and is closed for at least a week, so it's not available.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [], justification_fact_ids: []. STILL OPEN: answer: What is the safest venue for all attendees? NEXT: Confirm power availability and restroom functionality at School Gym.","PF1|PF2|PF3|PF4"
"10","emergency_conference_relocation","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""School Gym""}, ""credited_facts"": [""S4"", ""PF2""], ""justification_fact_ids"": [""S4"", ""PF2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""School Gym""}, ""credited_facts"": [""S4"", ""PF2""], ""justification_fact_ids"": [""S4"", ""PF2""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [], justification_fact_ids: []. STILL OPEN: answer: What is the safest venue for all attendees? NEXT: Confirm power availability and restroom functionality at School Gym.","PF1|PF2|PF3|PF4"
"11","evacuate_park_dilemma","0","A3","","0","0","1","0","free|reveal","reveal","PF2","","An emergency text alert just announced that a sinkhole appeared across the only road to Red Lake, and law enforcement has closed the route.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""An emergency text alert just announced that a sinkhole appeared across the only road to Red Lake, and law enforcement has closed the route.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF2, S2, S3, S4], justification_fact_ids: [PF2, S2, S3, S4]. STILL OPEN: answer, what is the safest evacuation site? NEXT: Determine which site is safe, accessible, and prepared for immediate evacuation.","PF2"
"11","evacuate_park_dilemma","1","A2","","0","0","1","0","free|reveal","reveal","PF1","","PF1: The pest outbreak closure at Green Valley only applies to tourists, and local officials have confirmed it remains open for emergency evacuations with extra staff sent in.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""PF1: The pest outbreak closure at Green Valley only applies to tourists, and local officials have confirmed it remains open for emergency evacuations with extra staff sent in.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF2, S2, S3, S4], justification_fact_ids: [PF2, S2, S3, S4]. STILL OPEN: answer, what is the safest evacuation site? NEXT: Determine which site is safe, accessible, and prepared for immediate evacuation.","PF1|PF2"
